Question Type,No. of students attended the question,Time Taken ,Number of times MCQ option change,No. of Times compilation,No. of Hints used,Programming Language,Feedback,Correct,Wrong,Partially Correct,Maximum mark,Difficulty
1,43062791,2811,0,0,0,0,1,32297093.25,10765697.75,0,4,Medium
1,60610542,461,0,0,0,0,1,45457906.5,15152635.5,0,3,Medium
1,12943636,3082,0,0,0,0,1,9707727,3235909,0,3,Medium
1,37250724,3581,0,0,0,0,0,27938043,9312681,0,2,Hard
1,34916689,1319,0,0,0,0,0,26187516.75,8729172.25,0,1,Medium
1,62879181,535,0,0,0,0,0,47159385.75,15719795.25,0,6,Medium
1,25305945,4768,0,0,0,0,0,18979458.75,6326486.25,0,4,Medium
1,82408666,2658,0,0,0,0,0,61806499.5,20602166.5,0,6,Medium
1,48598620,2290,0,0,0,0,1,36448965,12149655,0,3,Medium
1,75808107,686,0,0,0,0,0,56856080.25,18952026.75,0,4,Medium
1,66367332,3476,0,0,0,0,0,49775499,16591833,0,5,Hard
1,50970854,834,0,0,0,0,1,38228140.5,12742713.5,0,6,Medium
1,79535426,2772,0,0,0,0,1,59651569.5,19883856.5,0,2,Medium
1,79932314,2137,0,0,0,0,0,59949235.5,19983078.5,0,6,Medium
1,9822119,3824,0,0,0,0,1,7366589.25,2455529.75,0,6,Hard
1,37226432,3125,0,0,0,0,0,27919824,9306608,0,1,Medium
1,66235923,187,0,0,0,0,1,49676942.25,16558980.75,0,1,Medium
1,43537371,394,0,0,0,0,0,32653028.25,10884342.75,0,6,Medium
1,57562394,4258,0,0,0,0,0,43171795.5,14390598.5,0,1,Hard
1,2963843,1794,0,0,0,0,1,2222882.25,740960.75,0,6,Medium
1,17720805,3436,0,0,0,0,0,13290603.75,4430201.25,0,6,Medium
1,75131463,4933,0,0,0,0,1,56348597.25,18782865.75,0,1,Hard
1,69807145,1342,0,0,0,0,0,52355358.75,17451786.25,0,2,Medium
1,55577784,1316,0,0,0,0,1,41683338,13894446,0,3,Medium
1,83043222,764,0,0,0,0,0,62282416.5,20760805.5,0,5,Medium
1,11069777,116,0,0,0,0,1,8302332.75,2767444.25,0,5,Medium
1,61759954,4802,0,0,0,0,1,46319965.5,15439988.5,0,6,Medium
1,46875579,695,0,0,0,0,0,35156684.25,11718894.75,0,1,Medium
1,43970141,537,0,0,0,0,1,32977605.75,10992535.25,0,5,Medium
1,18821672,915,0,0,0,0,0,14116254,4705418,0,4,Medium
1,2734594,4771,0,0,0,0,0,2050945.5,683648.5,0,4,Medium
1,75042277,1325,0,0,0,0,0,56281707.75,18760569.25,0,1,Medium
1,37159911,2579,0,0,0,0,1,27869933.25,9289977.75,0,3,Medium
1,66170776,846,0,0,0,0,1,49628082,16542694,0,4,Medium
1,19079899,4249,0,0,0,0,1,14309924.25,4769974.75,0,2,Medium
1,32758555,2888,0,0,0,0,0,24568916.25,8189638.75,0,4,Medium
1,53357788,4767,0,0,0,0,1,40018341,13339447,0,5,Hard
1,87312718,4683,0,0,0,0,0,65484538.5,21828179.5,0,3,Hard
1,77480190,2929,0,0,0,0,0,58110142.5,19370047.5,0,1,Medium
1,24331052,2809,0,0,0,0,0,18248289,6082763,0,5,Medium
1,80914983,1354,0,0,0,0,0,60686237.25,20228745.75,0,2,Medium
1,204402,4531,0,0,0,0,0,153301.5,51100.5,0,5,Hard
1,14495079,1520,0,0,0,0,1,10871309.25,3623769.75,0,3,Medium
1,70773239,2872,0,0,0,0,0,53079929.25,17693309.75,0,1,Medium
1,60153083,4520,0,0,0,0,1,45114812.25,15038270.75,0,5,Hard
1,2989290,4474,0,0,0,0,0,2241967.5,747322.5,0,4,Medium
1,5552324,3429,0,0,0,0,1,4164243,1388081,0,2,Medium
1,24271112,4904,0,0,0,0,0,18203334,6067778,0,1,Hard
1,53953202,129,0,0,0,0,0,40464901.5,13488300.5,0,4,Medium
1,35741816,3369,0,0,0,0,1,26806362,8935454,0,1,Medium
1,26785554,4783,0,0,0,0,1,20089165.5,6696388.5,0,3,Medium
1,38303162,997,0,0,0,0,0,28727371.5,9575790.5,0,6,Hard
1,20862265,4123,0,0,0,0,0,15646698.75,5215566.25,0,5,Medium
1,55446958,1724,0,0,0,0,0,41585218.5,13861739.5,0,4,Medium
1,53596079,4163,0,0,0,0,0,40197059.25,13399019.75,0,3,Medium
1,68372016,1525,0,0,0,0,0,51279012,17093004,0,1,Medium
1,32900313,713,0,0,0,0,0,24675234.75,8225078.25,0,3,Medium
1,4575552,1378,0,0,0,0,0,3431664,1143888,0,5,Medium
1,56805532,2444,0,0,0,0,1,42604149,14201383,0,1,Medium
1,8022790,3229,0,0,0,0,1,6017092.5,2005697.5,0,3,Medium
1,1730870,2012,0,0,0,0,1,1298152.5,432717.5,0,4,Medium
1,14480820,2378,0,0,0,0,0,10860615,3620205,0,5,Medium
1,68087721,3397,0,0,0,0,0,51065790.75,17021930.25,0,3,Medium
1,50944761,4640,0,0,0,0,1,38208570.75,12736190.25,0,4,Medium
1,19832428,1826,0,0,0,0,1,14874321,4958107,0,3,Hard
1,71858920,2653,0,0,0,0,0,53894190,17964730,0,6,Medium
1,27545465,3552,0,0,0,0,1,20659098.75,6886366.25,0,5,Medium
1,56769840,3230,0,0,0,0,1,42577380,14192460,0,5,Medium
1,15373813,4223,0,0,0,0,1,11530359.75,3843453.25,0,6,Medium
1,56751749,336,0,0,0,0,1,42563811.75,14187937.25,0,1,Medium
1,64174834,2345,0,0,0,0,0,48131125.5,16043708.5,0,1,Medium
1,12220850,2041,0,0,0,0,1,9165637.5,3055212.5,0,4,Medium
1,42474908,621,0,0,0,0,1,31856181,10618727,0,1,Medium
1,16569718,2520,0,0,0,0,1,12427288.5,4142429.5,0,1,Medium
1,58037498,4266,0,0,0,0,0,43528123.5,14509374.5,0,6,Medium
1,75803960,969,0,0,0,0,1,56852970,18950990,0,3,Medium
1,1810387,4753,0,0,0,0,1,1357790.25,452596.75,0,3,Medium
1,22447434,2536,0,0,0,0,1,16835575.5,5611858.5,0,4,Hard
1,71623615,3487,0,0,0,0,0,53717711.25,17905903.75,0,5,Medium
1,994055,718,0,0,0,0,0,745541.25,248513.75,0,2,Medium
1,36284135,510,0,0,0,0,1,27213101.25,9071033.75,0,5,Hard
1,7994126,231,0,0,0,0,0,5995594.5,1998531.5,0,6,Medium
1,6955801,1458,0,0,0,0,0,5216850.75,1738950.25,0,5,Medium
1,75084526,2762,0,0,0,0,1,56313394.5,18771131.5,0,4,Medium
1,25796082,1081,0,0,0,0,0,19347061.5,6449020.5,0,5,Medium
1,24366115,3339,0,0,0,0,0,18274586.25,6091528.75,0,1,Medium
1,25772167,4571,0,0,0,0,1,19329125.25,6443041.75,0,4,Medium
1,70000729,1146,0,0,0,0,1,52500546.75,17500182.25,0,3,Hard
1,22360420,2293,0,0,0,0,1,16770315,5590105,0,4,Medium
1,82936835,4777,0,0,0,0,1,62202626.25,20734208.75,0,4,Hard
1,7420158,4408,0,0,0,0,0,5565118.5,1855039.5,0,5,Medium
1,42760046,3112,0,0,0,0,0,32070034.5,10690011.5,0,4,Medium
1,19127523,1647,0,0,0,0,1,14345642.25,4781880.75,0,3,Medium
1,51640406,4817,0,0,0,0,0,38730304.5,12910101.5,0,6,Medium
1,45508192,1356,0,0,0,0,0,34131144,11377048,0,6,Medium
1,50781865,4890,0,0,0,0,1,38086398.75,12695466.25,0,5,Medium
1,17238886,4692,0,0,0,0,0,12929164.5,4309721.5,0,3,Medium
1,32543286,3835,0,0,0,0,1,24407464.5,8135821.5,0,1,Medium
1,8847028,1418,0,0,0,0,0,6635271,2211757,0,2,Medium
1,12090813,1302,0,0,0,0,1,9068109.75,3022703.25,0,1,Medium
1,615064,641,0,0,0,0,0,461298,153766,0,1,Medium
1,17679992,4429,0,0,0,0,0,13259994,4419998,0,2,Medium
1,82092529,4166,0,0,0,0,1,61569396.75,20523132.25,0,5,Medium
1,58967946,4515,0,0,0,0,1,44225959.5,14741986.5,0,6,Medium
1,2383351,3000,0,0,0,0,1,1787513.25,595837.75,0,1,Medium
1,72581818,4646,0,0,0,0,1,54436363.5,18145454.5,0,5,Medium
1,15562965,3987,0,0,0,0,0,11672223.75,3890741.25,0,4,Medium
1,74455612,424,0,0,0,0,1,55841709,18613903,0,6,Medium
1,47123951,2879,0,0,0,0,1,35342963.25,11780987.75,0,6,Medium
1,74104053,1945,0,0,0,0,0,55578039.75,18526013.25,0,2,Medium
1,46979287,1630,0,0,0,0,0,35234465.25,11744821.75,0,2,Medium
1,27236247,3423,0,0,0,0,0,20427185.25,6809061.75,0,3,Medium
1,63856156,132,0,0,0,0,0,47892117,15964039,0,3,Medium
1,27302656,2461,0,0,0,0,0,20476992,6825664,0,5,Medium
1,77115368,577,0,0,0,0,1,57836526,19278842,0,4,Medium
1,25721074,602,0,0,0,0,0,19290805.5,6430268.5,0,2,Medium
1,45704083,2817,0,0,0,0,0,34278062.25,11426020.75,0,3,Medium
1,31138336,574,0,0,0,0,1,23353752,7784584,0,1,Medium
1,43118513,335,0,0,0,0,1,32338884.75,10779628.25,0,3,Medium
1,80309184,4141,0,0,0,0,0,60231888,20077296,0,6,Hard
1,32548113,3764,0,0,0,0,1,24411084.75,8137028.25,0,2,Medium
1,23116052,3807,0,0,0,0,0,17337039,5779013,0,2,Medium
1,13795877,440,0,0,0,0,0,10346907.75,3448969.25,0,3,Medium
1,63949662,4783,0,0,0,0,0,47962246.5,15987415.5,0,4,Medium
1,45546974,1029,0,0,0,0,0,34160230.5,11386743.5,0,2,Medium
1,74625109,1175,0,0,0,0,0,55968831.75,18656277.25,0,6,Medium
1,8430597,3493,0,0,0,0,1,6322947.75,2107649.25,0,2,Hard
1,32185439,3035,0,0,0,0,1,24139079.25,8046359.75,0,4,Medium
1,6989010,246,0,0,0,0,1,5241757.5,1747252.5,0,2,Medium
1,38366076,4018,0,0,0,0,0,28774557,9591519,0,4,Hard
1,38759123,796,0,0,0,0,1,29069342.25,9689780.75,0,5,Medium
1,1604517,1828,0,0,0,0,1,1203387.75,401129.25,0,2,Medium
1,711303,202,0,0,0,0,0,533477.25,177825.75,0,3,Medium
1,13866563,2531,0,0,0,0,0,10399922.25,3466640.75,0,1,Hard
1,56547844,2221,0,0,0,0,0,42410883,14136961,0,6,Hard
1,58752231,3462,0,0,0,0,0,44064173.25,14688057.75,0,6,Medium
1,44999806,3879,0,0,0,0,1,33749854.5,11249951.5,0,3,Medium
1,41163996,2681,0,0,0,0,0,30872997,10290999,0,5,Hard
1,471162,768,0,0,0,0,1,353371.5,117790.5,0,5,Medium
1,80795984,3822,0,0,0,0,0,60596988,20198996,0,6,Hard
1,67575024,850,0,0,0,0,1,50681268,16893756,0,3,Medium
1,17942660,4158,0,0,0,0,1,13456995,4485665,0,6,Medium
1,21445177,3580,0,0,0,0,0,16083882.75,5361294.25,0,3,Medium
1,56215633,2311,0,0,0,0,1,42161724.75,14053908.25,0,1,Medium
1,17480857,530,0,0,0,0,1,13110642.75,4370214.25,0,3,Medium
1,19256921,2110,0,0,0,0,1,14442690.75,4814230.25,0,6,Hard
1,76776930,4772,0,0,0,0,0,57582697.5,19194232.5,0,3,Hard
1,9922047,2778,0,0,0,0,0,7441535.25,2480511.75,0,5,Medium
1,86168415,4419,0,0,0,0,0,64626311.25,21542103.75,0,5,Medium
1,57067364,2976,0,0,0,0,0,42800523,14266841,0,5,Hard
1,62823175,4544,0,0,0,0,0,47117381.25,15705793.75,0,5,Medium
1,84752526,4907,0,0,0,0,1,63564394.5,21188131.5,0,1,Medium
1,52782736,2230,0,0,0,0,1,39587052,13195684,0,5,Medium
1,43290704,4820,0,0,0,0,0,32468028,10822676,0,6,Medium
1,62968590,1303,0,0,0,0,1,47226442.5,15742147.5,0,3,Hard
1,85632310,200,0,0,0,0,1,64224232.5,21408077.5,0,3,Hard
1,46284224,527,0,0,0,0,0,34713168,11571056,0,4,Medium
1,66793134,1410,0,0,0,0,1,50094850.5,16698283.5,0,1,Medium
1,37936340,4368,0,0,0,0,1,28452255,9484085,0,6,Medium
1,28913143,909,0,0,0,0,0,21684857.25,7228285.75,0,2,Medium
1,273595,573,0,0,0,0,1,205196.25,68398.75,0,4,Medium
1,8604465,2003,0,0,0,0,0,6453348.75,2151116.25,0,5,Medium
1,17959851,970,0,0,0,0,0,13469888.25,4489962.75,0,5,Hard
1,67266417,1084,0,0,0,0,0,50449812.75,16816604.25,0,6,Hard
1,68927616,133,0,0,0,0,0,51695712,17231904,0,2,Hard
1,27857225,4688,0,0,0,0,1,20892918.75,6964306.25,0,6,Medium
1,39328864,2014,0,0,0,0,1,29496648,9832216,0,6,Medium
1,23792642,3036,0,0,0,0,0,17844481.5,5948160.5,0,2,Medium
1,29903319,2323,0,0,0,0,1,22427489.25,7475829.75,0,3,Medium
1,8828229,698,0,0,0,0,1,6621171.75,2207057.25,0,4,Medium
1,70182993,1227,0,0,0,0,0,52637244.75,17545748.25,0,5,Medium
1,67411188,4114,0,0,0,0,0,50558391,16852797,0,2,Medium
1,37786599,1029,0,0,0,0,0,28339949.25,9446649.75,0,2,Medium
1,76480051,3389,0,0,0,0,0,57360038.25,19120012.75,0,6,Medium
1,27412831,1635,0,0,0,0,1,20559623.25,6853207.75,0,1,Medium
1,34987648,962,0,0,0,0,0,26240736,8746912,0,5,Medium
1,47017842,3304,0,0,0,0,1,35263381.5,11754460.5,0,1,Medium
1,78701190,895,0,0,0,0,0,59025892.5,19675297.5,0,2,Medium
1,60753712,3522,0,0,0,0,1,45565284,15188428,0,4,Hard
1,64988173,1205,0,0,0,0,1,48741129.75,16247043.25,0,2,Hard
1,33481292,2692,0,0,0,0,0,25110969,8370323,0,6,Medium
1,21990258,2017,0,0,0,0,0,16492693.5,5497564.5,0,5,Medium
1,3743379,2792,0,0,0,0,0,2807534.25,935844.75,0,4,Medium
1,73612107,3500,0,0,0,0,0,55209080.25,18403026.75,0,1,Hard
1,20869881,1469,0,0,0,0,1,15652410.75,5217470.25,0,4,Medium
1,85888995,3865,0,0,0,0,0,64416746.25,21472248.75,0,4,Hard
1,86093650,2751,0,0,0,0,0,64570237.5,21523412.5,0,1,Medium
1,7079357,702,0,0,0,0,1,5309517.75,1769839.25,0,3,Medium
1,20220504,1555,0,0,0,0,1,15165378,5055126,0,2,Hard
1,75021527,1087,0,0,0,0,0,56266145.25,18755381.75,0,1,Medium
1,56957708,2590,0,0,0,0,0,42718281,14239427,0,4,Medium
1,32507712,3168,0,0,0,0,0,24380784,8126928,0,3,Hard
1,74462876,3632,0,0,0,0,1,55847157,18615719,0,4,Medium
1,74717692,2668,0,0,0,0,1,56038269,18679423,0,3,Medium
1,88177326,2718,0,0,0,0,0,66132994.5,22044331.5,0,4,Medium
1,3339194,4667,0,0,0,0,1,2504395.5,834798.5,0,2,Medium
1,68470520,3767,0,0,0,0,0,51352890,17117630,0,2,Hard
1,53876692,2723,0,0,0,0,1,40407519,13469173,0,3,Hard
1,58453801,257,0,0,0,0,0,43840350.75,14613450.25,0,2,Medium
1,15689798,351,0,0,0,0,1,11767348.5,3922449.5,0,2,Medium
1,47450990,1807,0,0,0,0,1,35588242.5,11862747.5,0,3,Medium
1,13608688,1414,0,0,0,0,0,10206516,3402172,0,4,Medium
1,21487723,1697,0,0,0,0,0,16115792.25,5371930.75,0,2,Medium
1,41283679,4807,0,0,0,0,1,30962759.25,10320919.75,0,6,Medium
1,78652020,1381,0,0,0,0,0,58989015,19663005,0,5,Hard
1,30560703,3248,0,0,0,0,0,22920527.25,7640175.75,0,1,Medium
1,82435589,3631,0,0,0,0,1,61826691.75,20608897.25,0,6,Medium
1,69699288,136,0,0,0,0,1,52274466,17424822,0,2,Medium
1,2200434,766,0,0,0,0,0,1650325.5,550108.5,0,4,Hard
1,76357553,3493,0,0,0,0,1,57268164.75,19089388.25,0,6,Medium
1,2234540,3578,0,0,0,0,0,1675905,558635,0,2,Hard
1,36257652,2113,0,0,0,0,0,27193239,9064413,0,6,Medium
1,9634817,4885,0,0,0,0,0,7226112.75,2408704.25,0,3,Medium
1,68031817,1272,0,0,0,0,0,51023862.75,17007954.25,0,5,Medium
1,78550116,1262,0,0,0,0,1,58912587,19637529,0,2,Medium
1,80816111,995,0,0,0,0,0,60612083.25,20204027.75,0,2,Medium
1,13350276,1408,0,0,0,0,0,10012707,3337569,0,2,Medium
1,84963055,4866,0,0,0,0,1,63722291.25,21240763.75,0,4,Medium
1,77736040,2418,0,0,0,0,1,58302030,19434010,0,5,Medium
1,79898433,3627,0,0,0,0,1,59923824.75,19974608.25,0,3,Medium
1,49138071,1475,0,0,0,0,1,36853553.25,12284517.75,0,5,Medium
1,7497742,1893,0,0,0,0,0,5623306.5,1874435.5,0,6,Medium
1,47885893,536,0,0,0,0,1,35914419.75,11971473.25,0,1,Hard
1,7740097,3528,0,0,0,0,0,5805072.75,1935024.25,0,5,Medium
1,37737357,3568,0,0,0,0,1,28303017.75,9434339.25,0,2,Hard
1,74714778,4037,0,0,0,0,1,56036083.5,18678694.5,0,4,Hard
1,54599828,3682,0,0,0,0,1,40949871,13649957,0,1,Medium
1,53448085,3302,0,0,0,0,1,40086063.75,13362021.25,0,6,Medium
1,51992162,4532,0,0,0,0,0,38994121.5,12998040.5,0,1,Medium
1,34408040,4163,0,0,0,0,0,25806030,8602010,0,5,Medium
1,19780936,4514,0,0,0,0,0,14835702,4945234,0,6,Medium
1,10101204,4481,0,0,0,0,0,7575903,2525301,0,6,Medium
1,65280255,157,0,0,0,0,1,48960191.25,16320063.75,0,4,Medium
1,71306637,3359,0,0,0,0,0,53479977.75,17826659.25,0,5,Medium
1,49524278,1612,0,0,0,0,0,37143208.5,12381069.5,0,1,Medium
1,59846738,1947,0,0,0,0,0,44885053.5,14961684.5,0,1,Medium
1,54383184,465,0,0,0,0,0,40787388,13595796,0,5,Medium
1,52181613,4356,0,0,0,0,1,39136209.75,13045403.25,0,3,Medium
1,4936084,378,0,0,0,0,0,3702063,1234021,0,4,Medium
1,80697045,4819,0,0,0,0,1,60522783.75,20174261.25,0,6,Medium
1,3533647,4323,0,0,0,0,1,2650235.25,883411.75,0,5,Medium
1,44734786,2321,0,0,0,0,1,33551089.5,11183696.5,0,1,Hard
1,34552906,2915,0,0,0,0,1,25914679.5,8638226.5,0,6,Medium
1,22378071,4971,0,0,0,0,0,16783553.25,5594517.75,0,4,Hard
1,43987297,3091,0,0,0,0,0,32990472.75,10996824.25,0,5,Medium
1,22994054,3142,0,0,0,0,1,17245540.5,5748513.5,0,5,Medium
1,15217327,435,0,0,0,0,0,11412995.25,3804331.75,0,6,Medium
1,70346734,2182,0,0,0,0,0,52760050.5,17586683.5,0,2,Medium
1,79795349,1040,0,0,0,0,0,59846511.75,19948837.25,0,5,Medium
1,42111005,2140,0,0,0,0,0,31583253.75,10527751.25,0,6,Medium
1,75498598,4821,0,0,0,0,0,56623948.5,18874649.5,0,1,Medium
1,44009323,1353,0,0,0,0,1,33006992.25,11002330.75,0,2,Medium
1,67394677,694,0,0,0,0,1,50546007.75,16848669.25,0,2,Medium
1,8800096,1259,0,0,0,0,1,6600072,2200024,0,6,Medium
1,75571489,109,0,0,0,0,0,56678616.75,18892872.25,0,2,Medium
1,45668822,1883,0,0,0,0,0,34251616.5,11417205.5,0,2,Medium
1,28623066,1893,0,0,0,0,0,21467299.5,7155766.5,0,6,Medium
1,29527451,3976,0,0,0,0,1,22145588.25,7381862.75,0,4,Medium
1,5133438,3220,0,0,0,0,0,3850078.5,1283359.5,0,2,Medium
1,72202410,1815,0,0,0,0,1,54151807.5,18050602.5,0,2,Medium
1,1321786,4351,0,0,0,0,0,991339.5,330446.5,0,1,Hard
1,29629081,4874,0,0,0,0,0,22221810.75,7407270.25,0,4,Medium
1,22520060,3402,0,0,0,0,0,16890045,5630015,0,6,Medium
1,10539536,4338,0,0,0,0,0,7904652,2634884,0,6,Medium
1,54186428,387,0,0,0,0,1,40639821,13546607,0,2,Medium
1,63899418,1244,0,0,0,0,0,47924563.5,15974854.5,0,5,Medium
1,17345216,2899,0,0,0,0,1,13008912,4336304,0,6,Medium
1,42545631,1455,0,0,0,0,1,31909223.25,10636407.75,0,3,Medium
1,18449685,2408,0,0,0,0,1,13837263.75,4612421.25,0,5,Medium
1,78974674,3282,0,0,0,0,1,59231005.5,19743668.5,0,4,Medium
1,36354445,3671,0,0,0,0,1,27265833.75,9088611.25,0,1,Medium
1,88157978,2290,0,0,0,0,0,66118483.5,22039494.5,0,4,Medium
1,21263946,4939,0,0,0,0,1,15947959.5,5315986.5,0,1,Medium
1,74580152,2153,0,0,0,0,0,55935114,18645038,0,2,Medium
1,50993838,1206,0,0,0,0,1,38245378.5,12748459.5,0,2,Hard
1,17118898,534,0,0,0,0,0,12839173.5,4279724.5,0,1,Hard
1,75107267,3414,0,0,0,0,1,56330450.25,18776816.75,0,6,Medium
1,39077345,101,0,0,0,0,0,29308008.75,9769336.25,0,6,Medium
1,31816238,4815,0,0,0,0,0,23862178.5,7954059.5,0,2,Hard
1,74179406,4395,0,0,0,0,0,55634554.5,18544851.5,0,2,Medium
1,79509728,945,0,0,0,0,1,59632296,19877432,0,2,Medium
1,52934676,3848,0,0,0,0,0,39701007,13233669,0,3,Medium
1,36357997,3203,0,0,0,0,0,27268497.75,9089499.25,0,3,Medium
1,269861,4984,0,0,0,0,1,202395.75,67465.25,0,4,Medium
1,615914,170,0,0,0,0,0,461935.5,153978.5,0,1,Medium
1,163031,698,0,0,0,0,0,122273.25,40757.75,0,1,Medium
1,601704,3223,0,0,0,0,1,451278,150426,0,4,Hard
1,339999,3477,0,0,0,0,1,254999.25,84999.75,0,1,Medium
1,152751,709,0,0,0,0,1,114563.25,38187.75,0,5,Medium
1,410296,4267,0,0,0,0,1,307722,102574,0,4,Hard
1,140212,4637,0,0,0,0,1,105159,35053,0,6,Medium
1,215551,2139,0,0,0,0,1,161663.25,53887.75,0,3,Hard
1,327349,3349,0,0,0,0,0,245511.75,81837.25,0,5,Medium
1,586762,4930,0,0,0,0,1,440071.5,146690.5,0,4,Medium
1,908313,1979,0,0,0,0,1,681234.75,227078.25,0,6,Hard
1,231667,2682,0,0,0,0,1,173750.25,57916.75,0,2,Medium
1,758422,1241,0,0,0,0,1,568816.5,189605.5,0,3,Medium
1,484201,2094,0,0,0,0,1,363150.75,121050.25,0,2,Medium
1,400139,2321,0,0,0,0,0,300104.25,100034.75,0,2,Medium
1,167055,288,0,0,0,0,0,125291.25,41763.75,0,4,Medium
1,439883,3472,0,0,0,0,0,329912.25,109970.75,0,4,Medium
1,535061,4720,0,0,0,0,1,401295.75,133765.25,0,3,Medium
1,772700,1684,0,0,0,0,1,579525,193175,0,3,Hard
1,666041,3743,0,0,0,0,1,499530.75,166510.25,0,4,Medium
1,698299,1852,0,0,0,0,0,523724.25,174574.75,0,3,Medium
1,295272,1148,0,0,0,0,0,221454,73818,0,1,Medium
1,973349,4675,0,0,0,0,1,730011.75,243337.25,0,1,Medium
1,212015,4588,0,0,0,0,0,159011.25,53003.75,0,2,Hard
1,964987,2824,0,0,0,0,0,723740.25,241246.75,0,2,Medium
1,974953,3839,0,0,0,0,1,731214.75,243738.25,0,4,Medium
1,188145,3008,0,0,0,0,0,141108.75,47036.25,0,5,Medium
1,469707,2168,0,0,0,0,0,352280.25,117426.75,0,2,Hard
1,710376,2346,0,0,0,0,0,532782,177594,0,4,Medium
1,743615,3383,0,0,0,0,0,557711.25,185903.75,0,5,Medium
1,269902,2038,0,0,0,0,0,202426.5,67475.5,0,2,Medium
1,172872,440,0,0,0,0,1,129654,43218,0,2,Medium
1,872315,585,0,0,0,0,1,654236.25,218078.75,0,1,Hard
1,275859,4466,0,0,0,0,1,206894.25,68964.75,0,1,Hard
1,241758,3226,0,0,0,0,1,181318.5,60439.5,0,4,Medium
1,856669,1083,0,0,0,0,1,642501.75,214167.25,0,1,Medium
1,737127,1484,0,0,0,0,0,552845.25,184281.75,0,2,Medium
1,889761,934,0,0,0,0,0,667320.75,222440.25,0,1,Medium
1,923648,2992,0,0,0,0,0,692736,230912,0,5,Medium
1,935927,693,0,0,0,0,0,701945.25,233981.75,0,2,Medium
1,173588,4313,0,0,0,0,0,130191,43397,0,4,Medium
1,99558,2793,0,0,0,0,1,74668.5,24889.5,0,5,Medium
1,159815,3738,0,0,0,0,0,119861.25,39953.75,0,3,Medium
1,965716,4435,0,0,0,0,1,724287,241429,0,3,Medium
1,295566,2974,0,0,0,0,0,221674.5,73891.5,0,6,Hard
1,322310,3601,0,0,0,0,1,241732.5,80577.5,0,6,Medium
1,627297,1493,0,0,0,0,1,470472.75,156824.25,0,4,Hard
1,441543,2205,0,0,0,0,0,331157.25,110385.75,0,1,Medium
1,667602,1680,0,0,0,0,1,500701.5,166900.5,0,1,Hard
1,906608,2557,0,0,0,0,1,679956,226652,0,2,Medium
1,657379,2830,0,0,0,0,0,493034.25,164344.75,0,4,Hard
1,366700,189,0,0,0,0,0,275025,91675,0,4,Medium
1,965692,526,0,0,0,0,0,724269,241423,0,2,Medium
1,168030,1867,0,0,0,0,0,126022.5,42007.5,0,1,Medium
1,844422,204,0,0,0,0,0,633316.5,211105.5,0,4,Medium
1,166192,3470,0,0,0,0,0,124644,41548,0,3,Medium
1,294720,2056,0,0,0,0,0,221040,73680,0,1,Hard
1,858424,1586,0,0,0,0,1,643818,214606,0,6,Medium
1,948797,4971,0,0,0,0,0,711597.75,237199.25,0,2,Medium
1,220433,2572,0,0,0,0,1,165324.75,55108.25,0,6,Medium
1,262454,2325,0,0,0,0,0,196840.5,65613.5,0,3,Medium
1,897706,4211,0,0,0,0,1,673279.5,224426.5,0,5,Hard
1,633055,1017,0,0,0,0,0,474791.25,158263.75,0,3,Medium
1,241068,113,0,0,0,0,1,180801,60267,0,4,Medium
1,740060,1430,0,0,0,0,1,555045,185015,0,3,Medium
1,316876,2014,0,0,0,0,1,237657,79219,0,1,Medium
1,126118,1520,0,0,0,0,1,94588.5,31529.5,0,3,Medium
1,191551,4182,0,0,0,0,1,143663.25,47887.75,0,5,Medium
1,269578,1778,0,0,0,0,0,202183.5,67394.5,0,6,Hard
1,215451,2136,0,0,0,0,1,161588.25,53862.75,0,4,Medium
1,560601,3013,0,0,0,0,1,420450.75,140150.25,0,3,Medium
1,533276,593,0,0,0,0,0,399957,133319,0,3,Hard
1,342819,4277,0,0,0,0,0,257114.25,85704.75,0,5,Medium
1,475064,1955,0,0,0,0,1,356298,118766,0,3,Medium
1,424896,1851,0,0,0,0,0,318672,106224,0,2,Medium
1,345829,3588,0,0,0,0,0,259371.75,86457.25,0,2,Medium
1,134866,2189,0,0,0,0,0,101149.5,33716.5,0,5,Medium
1,260163,2411,0,0,0,0,1,195122.25,65040.75,0,1,Medium
1,702370,1493,0,0,0,0,0,526777.5,175592.5,0,2,Medium
1,707781,2242,0,0,0,0,0,530835.75,176945.25,0,2,Hard
1,449847,3125,0,0,0,0,0,337385.25,112461.75,0,2,Medium
1,625729,2988,0,0,0,0,0,469296.75,156432.25,0,6,Medium
1,239459,3386,0,0,0,0,0,179594.25,59864.75,0,1,Medium
1,316217,1917,0,0,0,0,1,237162.75,79054.25,0,6,Medium
1,776570,3287,0,0,0,0,1,582427.5,194142.5,0,5,Medium
1,732879,3814,0,0,0,0,0,549659.25,183219.75,0,5,Medium
1,183538,2786,0,0,0,0,1,137653.5,45884.5,0,3,Medium
1,127469,3032,0,0,0,0,0,95601.75,31867.25,0,1,Medium
1,836666,3202,0,0,0,0,0,627499.5,209166.5,0,3,Medium
1,352162,4195,0,0,0,0,1,264121.5,88040.5,0,2,Medium
1,909065,4884,0,0,0,0,0,681798.75,227266.25,0,4,Medium
1,597076,4328,0,0,0,0,0,447807,149269,0,6,Medium
1,671987,477,0,0,0,0,1,503990.25,167996.75,0,1,Medium
